station_code,year,page,region,station_name,coordinates,latitude,longitude,distance_km,catchment_area_km2,annual_mm,annual_lt_sn_km2,annual_total_m3,avg_annual_flow_m3s,average_of_avg,average_for_max,average_for_min,average_ltsnkm2,average_mm,average_of_mil_m3,oct_max,nov_max,dec_max,jan_max,feb_max,mar_max,apr_max,may_max,jun_max,jul_max,aug_max,sep_max,oct_min,nov_min,dec_min,jan_min,feb_min,mar_min,apr_min,may_min,jun_min,jul_min,aug_min,sep_min,oct_avg,nov_avg,dec_avg,jan_avg,feb_avg,mar_avg,apr_avg,may_avg,jun_avg,jul_avg,aug_avg,sep_avg,oct_ltsnkm2,nov_ltsnkm2,dec_ltsnkm2,jan_ltsnkm2,feb_ltsnkm2,mar_ltsnkm2,apr_ltsnkm2,may_ltsnkm2,jun_ltsnkm2,jul_ltsnkm2,aug_ltsnkm2,sep_ltsnkm2,oct_mm,nov_mm,dec_mm,jan_mm,feb_mm,mar_mm,apr_mm,may_mm,jun_mm,jul_mm,aug_mm,sep_mm,oct_mil_m3,nov_mil_m3,dec_mil_m3,jan_mil_m3,feb_mil_m3,mar_mil_m3,apr_mil_m3,may_mil_m3,jun_mil_m3,jul_mil_m3,aug_mil_m3,sep_mil_m3,max_flow,min_flow,mean_flow,flow_variability_index,baseflow_index,oct_coefficient,nov_coefficient,dec_coefficient,jan_coefficient,feb_coefficient,mar_coefficient,apr_coefficient,may_coefficient,jun_coefficient,jul_coefficient,aug_coefficient,sep_coefficient,mean_monthly_mm,flow_concentration_index
E14A018,2014,533,14. Yesilirmak Havzasi,YEŞİLIRMAK N. GÖMELEÖNÜ,"37°7'43"" Doğu - 40°18'42"" Kuzey",40.312,37.129,55.657,1608.0,59.0,1.9,94770000.0,18.105,3.007,8.654,0.843,1.869,4.92,7.898,2.89,6.68,4.82,4.82,4.5,24.0,9.4,13.1,17.0,3.53,2.21,10.9,0.528,0.586,0.586,0.586,0.702,0.941,2.89,1.3,0.76,0.356,0.242,0.644,1.28,1.28,1.49,1.35,1.55,9.04,6.96,4.3,5.15,1.11,0.912,1.66,0.795,0.793,0.928,0.837,0.962,5.62,4.33,2.68,3.2,0.689,0.567,1.03,2.13,2.06,2.49,2.24,2.33,15.1,11.2,7.17,8.29,1.84,1.52,2.67,3.42,3.31,4.0,3.6,3.74,24.2,18.0,11.5,13.3,2.97,2.44,4.29,24.0,0.242,3.006833333333333,7.981819189623637,0.0804833434953716,0.0361016949152542,0.0349152542372881,0.0422033898305084,0.0379661016949152,0.0394915254237288,0.2559322033898305,0.1898305084745762,0.1215254237288135,0.1405084745762711,0.0311864406779661,0.0257627118644067,0.0452542372881355,4.920000000000001,0.9993224932249322
E14A018,2018,549,14. Yesilirmak Havzasi,YEŞİLIRMAK N. GÖMELEÖNÜ,"37°7'43"" Doğu - 40°18'42"" Kuzey",40.312,37.129,55.657,1608.0,247.0,7.9,397830000.0,17.891,12.649,3.235,2.243,7.87,20.642,33.153,0.0,0.0,3.74,3.74,3.74,3.74,3.74,3.74,3.74,2.9,2.9,6.84,0.0,0.0,0.0,3.74,3.74,3.74,3.74,3.74,2.65,2.9,2.65,0.017,0.0,0.0,0.603,10.3,18.1,50.2,23.9,19.7,18.0,6.77,2.08,2.14,0.0,0.0,0.375,6.43,11.3,31.2,14.9,12.2,11.2,4.21,1.29,1.33,0.0,0.0,1.0,17.2,27.3,83.6,38.6,32.7,29.1,11.3,3.46,3.45,0.0,0.0,1.62,27.7,43.9,134.0,62.0,52.6,46.8,18.1,5.56,5.55,6.84,0.0,12.649416666666667,0.5407363975940919,0.0,0.0,0.0,0.0040485829959514,0.0696356275303643,0.1105263157894736,0.3384615384615384,0.1562753036437247,0.1323886639676113,0.1178137651821862,0.045748987854251,0.0140080971659919,0.0139676113360323,20.6425,0.9971337451051634
E14A018,2013,563,14. Yesilirmak Havzasi,YEŞİLIRMAK N. GÖMELEÖNÜ,"37°7'43"" Doğu - 40°18'42"" Kuzey",40.312,37.129,55.657,1608.0,347.0,11.0,558690000.0,18.407,17.741,40.75,8.661,11.037,28.956,46.558,5.35,54.2,25.4,25.4,42.7,149.0,99.8,39.4,25.4,11.3,5.35,5.7,2.9,3.18,8.02,6.05,13.1,19.8,29.1,9.98,5.35,2.9,1.9,1.65,3.45,12.3,14.8,13.3,19.8,51.1,52.1,24.6,11.2,4.8,2.75,2.69,2.15,7.67,9.2,8.28,12.3,31.8,32.4,15.3,6.99,2.98,1.71,1.67,5.75,19.9,24.6,22.2,29.8,85.2,84.0,41.0,18.1,7.99,4.59,4.34,9.24,32.0,39.6,35.6,47.9,137.0,135.0,66.0,29.1,12.9,7.38,6.97,149.0,1.65,17.74083333333333,8.398703555826954,0.0930057776316407,0.0165706051873198,0.0573487031700288,0.070893371757925,0.0639769452449567,0.085878962536023,0.2455331412103746,0.2420749279538905,0.1181556195965417,0.0521613832853026,0.0230259365994236,0.0132276657060518,0.012507204610951,28.95583333333333,0.9986473652401648
E14A018,2012,565,14. Yesilirmak Havzasi,YEŞİLIRMAK N. GÖMELEÖNÜ,"37°7'43"" Doğu - 40°18'42"" Kuzey",40.312,37.129,55.657,1608.0,302.0,9.5,485340000.0,19.752,15.397,29.572,8.598,9.575,25.118,40.445,4.65,5.7,5.0,5.7,8.8,38.6,169.0,65.5,30.7,12.2,5.0,4.02,3.46,3.74,3.74,3.74,4.65,7.62,26.8,28.3,10.4,4.65,3.18,2.9,3.54,4.11,3.75,4.16,4.83,14.8,78.4,39.4,18.1,7.21,3.65,2.81,2.2,2.56,2.33,2.59,3.01,9.22,48.7,24.5,11.3,4.48,2.27,1.74,5.9,6.62,6.24,6.92,7.53,24.7,126.0,65.7,29.2,12.0,6.08,4.52,9.49,10.6,10.0,11.1,12.1,39.7,203.0,106.0,47.0,19.3,9.78,7.27,169.0,2.9,15.396666666666668,10.976401818575448,0.1883524572418272,0.0195364238410596,0.0219205298013245,0.0206622516556291,0.0229139072847682,0.024933774834437,0.0817880794701986,0.4172185430463576,0.2175496688741722,0.0966887417218543,0.0397350993377483,0.0201324503311258,0.0149668874172185,25.1175,1.00195746657377
E14A018,2019,521,14. Yesilirmak Havzasi,YEŞİLIRMAK N. GÖMELEÖNÜ,"37°7'43"" Doğu - 40°18'42"" Kuzey",40.312,37.129,55.657,1608.0,403.0,12.8,647900000.0,17.939,20.581,37.732,7.693,12.805,33.558,53.992,15.0,8.41,23.5,30.7,27.6,66.6,117.0,92.0,27.6,21.7,12.7,9.98,0.017,1.47,2.4,3.18,14.5,18.2,26.0,19.8,2.4,3.18,1.1,0.066,5.01,5.22,10.7,20.7,22.5,35.2,65.9,49.4,15.1,8.0,5.0,4.24,3.11,3.25,6.66,12.9,14.0,21.9,41.0,30.7,9.42,4.97,3.11,2.64,8.34,8.41,17.8,34.5,33.9,58.6,106.0,82.3,24.4,13.3,8.32,6.83,13.4,13.5,28.7,55.4,54.5,94.3,171.0,132.0,39.3,21.4,13.4,11.0,117.0,0.017,20.58083333333333,5.684901000121472,0.0008260112564279,0.0206947890818858,0.0208684863523573,0.0441687344913151,0.0856079404466501,0.0841191066997518,0.145409429280397,0.2630272952853598,0.2042183622828784,0.060545905707196,0.0330024813895781,0.0206451612903225,0.0169478908188585,33.55833333333333,1.0007449714427614
D14A162,2005,439,14. Yesilirmak Havzasi,YEŞİLIRMAK KOZLU,"37°33'2"" Doğu - 40°15'12"" Kuzey",40.253,37.551,55.75,712.62,405.0,12.8,288330000.0,4.57,9.124,25.03,4.393,12.795,33.688,24.026,0.84,12.5,3.67,3.03,14.0,103.0,95.3,39.6,20.2,2.92,2.56,2.74,0.585,0.66,0.84,1.19,0.84,9.1,18.1,14.5,2.74,1.66,1.3,1.2,0.679,1.33,2.13,1.81,3.07,27.5,37.4,21.8,8.07,2.5,1.77,1.43,0.953,1.86,2.99,2.54,4.31,38.5,52.5,30.6,11.3,3.5,2.48,2.01,2.55,4.83,8.02,6.8,10.4,103.0,136.0,82.0,29.4,9.38,6.65,5.22,1.82,3.44,5.72,4.84,7.44,73.5,97.1,58.4,20.9,6.69,4.74,3.72,103.0,0.585,9.124083333333331,11.288805268109126,0.0641160299208139,0.0062962962962962,0.0119259259259259,0.0198024691358024,0.0167901234567901,0.025679012345679,0.254320987654321,0.3358024691358025,0.2024691358024691,0.0725925925925925,0.0231604938271604,0.0164197530864197,0.0128888888888888,33.6875,1.0018552875695732
D14A162,2019,477,14. Yesilirmak Havzasi,YEŞİLIRMAK KOZLU,"37°33'2"" Doğu - 40°15'12"" Kuzey",40.253,37.551,55.75,712.62,407.0,12.9,289830000.0,7.954,9.201,22.362,3.996,12.915,33.907,24.152,14.8,7.51,23.6,18.8,11.8,36.7,84.0,41.0,15.3,4.95,5.2,4.69,0.959,1.18,1.64,2.98,5.9,7.51,12.8,8.59,3.51,0.988,0.906,0.988,2.54,1.65,5.74,7.77,9.68,18.1,30.7,21.4,7.24,2.66,1.4,1.53,3.57,2.32,8.06,10.9,13.6,25.4,43.1,30.0,10.2,3.73,1.96,2.14,9.55,6.01,21.6,29.2,32.9,68.1,112.0,80.4,26.3,10.0,5.26,5.56,6.81,4.28,15.4,20.8,23.4,48.6,79.6,57.3,18.8,7.13,3.75,3.96,84.0,0.906,9.200833333333334,9.129607825378136,0.0984693415451499,0.0234643734643734,0.0147665847665847,0.053071253071253,0.0717444717444717,0.0808353808353808,0.1673218673218673,0.2751842751842752,0.1975429975429975,0.0646191646191646,0.0245700245700245,0.0129238329238329,0.0136609336609336,33.906666666666666,1.000294927251278
D14A162,2015,529,14. Yesilirmak Havzasi,YEŞİLIRMAK KOZLU,"37°33'2"" Doğu - 40°15'12"" Kuzey",40.253,37.551,55.75,712.62,358.0,11.3,254890000.0,8.331,8.076,28.288,4.116,11.329,29.813,21.241,23.6,17.5,21.7,10.4,8.47,62.9,134.0,31.7,21.5,4.77,2.92,0.0,1.27,0.99,2.94,3.12,3.34,6.17,16.0,10.6,3.27,0.716,0.331,0.645,3.18,4.09,7.58,4.31,3.98,16.4,29.4,16.0,7.39,2.09,1.39,1.1,4.46,5.75,10.6,6.04,5.58,23.0,41.2,22.5,10.4,2.93,1.95,1.54,11.9,14.9,28.5,16.2,13.5,61.7,107.0,60.1,26.9,7.86,5.21,3.99,8.51,10.6,20.3,11.5,9.63,44.0,76.1,42.9,19.2,5.6,3.71,2.84,134.0,0.331,8.075833333333334,16.59271489010422,0.0409864823031678,0.0332402234636871,0.0416201117318435,0.079608938547486,0.0452513966480446,0.0377094972067039,0.1723463687150838,0.2988826815642458,0.167877094972067,0.0751396648044692,0.0219553072625698,0.0145530726256983,0.011145251396648,29.813333333333333,1.00067084078712
D14A162,2020,486,14. Yesilirmak Havzasi,YEŞİLIRMAK KOZLU,"37°33'2"" Doğu - 40°15'12"" Kuzey",40.253,37.551,55.75,712.62,301.0,9.5,214450000.0,7.881,6.779,20.48,3.0,9.512,25.078,17.871,4.2,4.95,9.29,10.5,24.4,72.5,37.8,47.8,22.5,5.36,4.08,2.38,1.07,0.906,1.07,1.18,2.37,5.63,12.7,7.51,1.94,0.646,0.461,0.518,1.37,1.29,1.71,2.14,5.66,21.7,19.3,18.0,5.76,2.23,1.15,1.04,1.92,1.81,2.4,3.0,7.94,30.4,27.1,25.3,8.08,3.13,1.61,1.46,5.13,4.68,6.42,8.03,19.9,81.5,70.2,67.7,20.9,8.38,4.32,3.78,3.66,3.34,4.57,5.73,14.2,58.1,50.0,48.2,14.9,5.97,3.08,2.7,72.5,0.461,6.779166666666669,10.694529809465273,0.0680024585125998,0.0170431893687707,0.015548172757475,0.021328903654485,0.0266777408637873,0.0661129568106312,0.2707641196013289,0.2332225913621262,0.2249169435215947,0.0694352159468438,0.0278405315614617,0.0143521594684385,0.0125581395348837,25.07833333333333,1.000199375290756
D14A162,2018,513,14. Yesilirmak Havzasi,YEŞİLIRMAK KOZLU,"37°33'2"" Doğu - 40°15'12"" Kuzey",40.253,37.551,55.75,712.62,225.0,7.1,160370000.0,7.866,5.081,19.226,2.008,7.13,18.76,13.364,3.38,3.85,19.9,5.09,15.3,111.0,15.3,21.4,19.9,4.55,4.82,6.22,0.518,0.716,1.06,0.959,1.29,5.36,5.09,4.55,2.23,0.879,0.646,0.793,0.83,1.36,2.94,2.32,5.29,19.3,8.06,9.27,6.34,2.29,1.28,1.69,1.17,1.91,4.13,3.25,7.42,27.1,11.3,13.0,8.9,3.21,1.79,2.38,3.12,4.94,11.1,8.71,17.9,72.6,29.3,34.8,23.1,8.6,4.79,6.16,2.22,3.52,7.88,6.21,12.8,51.7,20.9,24.8,16.4,6.13,3.42,4.39,111.0,0.518,5.0808333333333335,21.8468099065114,0.1019517795637198,0.0138666666666666,0.0219555555555555,0.0493333333333333,0.0387111111111111,0.0795555555555555,0.3226666666666666,0.1302222222222222,0.1546666666666666,0.1026666666666666,0.0382222222222222,0.0212888888888888,0.0273777777777777,18.759999999999994,0.9994669509594885
D14A162,2014,513,14. Yesilirmak Havzasi,YEŞİLIRMAK KOZLU,"37°33'2"" Doğu - 40°15'12"" Kuzey",40.253,37.551,55.75,712.62,87.0,2.8,62050000.0,8.356,1.965,6.713,0.985,2.756,7.252,5.171,4.35,4.81,3.21,4.35,3.38,11.6,5.56,6.92,17.7,2.75,1.53,14.4,0.493,0.96,1.03,0.855,1.03,1.4,2.31,1.57,0.908,0.369,0.4,0.496,1.36,1.19,1.46,1.4,1.58,4.88,3.73,3.03,1.93,0.857,0.73,1.43,1.9,1.67,2.04,1.97,2.22,6.85,5.24,4.25,2.71,1.2,1.02,2.0,5.1,4.33,5.48,5.26,5.38,18.3,13.6,11.4,7.03,3.22,2.74,5.19,3.63,3.09,3.9,3.75,3.83,13.1,9.68,8.11,5.01,2.3,1.95,3.7,17.7,0.369,1.96475,9.008779742969844,0.1878101539636086,0.0586206896551724,0.0497701149425287,0.0629885057471264,0.0604597701149425,0.0618390804597701,0.2103448275862069,0.1563218390804597,0.1310344827586207,0.0808045977011494,0.0370114942528735,0.0314942528735632,0.0596551724137931,7.2525,0.9996552912788692
D14A162,2017,530,14. Yesilirmak Havzasi,YEŞİLIRMAK KOZLU,"37°33'2"" Doğu - 40°15'12"" Kuzey",40.253,37.551,55.75,712.62,179.0,5.7,127490000.0,8.076,4.043,12.064,1.775,5.67,14.928,10.624,4.43,4.43,7.6,7.93,8.9,14.4,33.3,31.4,12.3,8.23,6.22,5.63,1.18,0.988,0.988,0.988,0.906,2.55,5.09,5.36,1.64,0.716,0.575,0.322,1.96,1.73,1.66,1.79,1.84,5.68,14.2,9.79,5.53,2.34,1.3,0.695,2.75,2.43,2.33,2.51,2.58,7.98,19.9,13.7,7.76,3.29,1.83,0.975,7.37,6.31,6.24,6.73,6.25,21.4,51.7,36.8,20.1,8.8,4.9,2.53,5.25,4.49,4.45,4.79,4.45,15.2,36.8,26.2,14.3,6.27,3.49,1.8,33.3,0.322,4.042916666666666,8.236627847057612,0.0796454704730496,0.0411731843575419,0.0352513966480446,0.0348603351955307,0.0375977653631284,0.0349162011173184,0.1195530726256983,0.2888268156424581,0.2055865921787709,0.1122905027932961,0.0491620111731843,0.0273743016759776,0.0141340782122905,14.927500000000002,0.9992742700831796
D14A162,2007,492,14. Yesilirmak Havzasi,YEŞİLIRMAK KOZLU,"37°33'2"" Doğu - 40°15'12"" Kuzey",40.253,37.551,55.75,712.62,353.0,11.2,251710000.0,10.081,7.971,26.172,3.558,11.188,29.437,20.976,18.0,58.8,3.89,3.67,7.2,74.8,66.0,44.9,8.34,2.81,24.6,1.05,1.49,3.46,1.95,1.49,2.38,4.72,14.5,7.58,2.38,1.05,0.75,0.945,3.39,9.79,2.72,2.25,3.96,17.9,26.0,20.9,4.85,1.76,1.14,0.991,4.76,13.7,3.82,3.16,5.55,25.2,36.4,29.4,6.81,2.47,1.6,1.39,12.8,35.6,10.2,8.46,13.4,67.4,94.5,78.7,17.7,6.61,4.27,3.6,9.09,25.4,7.29,6.03,9.57,48.0,67.3,56.1,12.6,4.71,3.05,2.57,74.8,0.75,7.970916666666667,9.38411516868616,0.0940920638571473,0.0362606232294617,0.1008498583569405,0.0288951841359773,0.0239660056657223,0.0379603399433427,0.1909348441926345,0.2677053824362606,0.2229461756373937,0.05014164305949,0.0187252124645892,0.0120963172804532,0.0101983002832861,29.436666666666667,0.9993205752462916
D14A162,2013,545,14. Yesilirmak Havzasi,YEŞİLIRMAK KOZLU,"37°33'2"" Doğu - 40°15'12"" Kuzey",40.253,37.551,55.75,712.62,354.0,11.2,252620000.0,9.066,8.047,19.984,3.73,11.281,29.538,21.052,4.99,28.1,10.7,15.6,20.6,75.7,53.8,14.5,8.13,3.48,2.21,2.0,1.02,1.02,2.49,2.63,8.2,10.0,11.0,5.44,1.94,0.837,0.089,0.089,1.47,4.93,5.28,6.27,11.2,25.4,22.4,10.3,4.49,1.73,1.43,1.67,2.06,6.92,7.41,8.8,15.7,35.6,31.4,14.4,6.31,2.43,2.0,2.34,5.53,17.9,19.8,23.6,38.0,95.4,81.4,38.6,16.3,6.51,5.36,6.06,3.94,12.8,14.1,16.8,27.1,68.0,58.0,27.5,11.6,4.64,3.82,4.32,75.7,0.089,8.0475,9.406648027337685,0.0110593351972662,0.0156214689265536,0.0505649717514124,0.0559322033898305,0.0666666666666666,0.1073446327683615,0.2694915254237288,0.2299435028248588,0.1090395480225988,0.0460451977401129,0.0183898305084745,0.0151412429378531,0.0171186440677966,29.538333333333338,0.9987022513118544
D14A162,2012,546,14. Yesilirmak Havzasi,YEŞİLIRMAK KOZLU,"37°33'2"" Doğu - 40°15'12"" Kuzey",40.253,37.551,55.75,712.62,311.0,9.8,221860000.0,9.197,7.038,15.227,2.902,9.884,25.919,18.488,4.01,3.12,3.3,4.99,4.54,10.4,92.5,29.6,18.2,6.8,2.63,2.63,1.12,0.754,0.754,0.92,0.505,1.69,7.86,13.7,4.36,1.12,1.02,1.02,1.96,1.63,1.39,1.57,1.71,4.75,36.3,20.2,9.2,3.04,1.38,1.33,2.75,2.28,1.95,2.21,2.4,6.66,51.0,28.4,12.9,4.27,1.93,1.86,7.37,5.92,5.21,5.92,6.01,17.8,132.0,75.9,33.5,11.4,5.17,4.83,5.25,4.22,3.72,4.22,4.28,12.7,94.2,54.1,23.9,8.15,3.68,3.44,92.5,0.505,7.038333333333333,13.14231588917831,0.0717499408003788,0.0236977491961414,0.0190353697749196,0.0167524115755627,0.0190353697749196,0.0193247588424437,0.0572347266881028,0.4244372990353697,0.2440514469453376,0.107717041800643,0.0366559485530546,0.0166237942122186,0.0155305466237942,25.919166666666666,0.9999035462817092
D14A162,2010,474,14. Yesilirmak Havzasi,YEŞİLIRMAK KOZLU,"37°33'2"" Doğu - 40°15'12"" Kuzey",40.253,37.551,55.75,712.62,467.0,14.8,332750000.0,9.669,10.612,34.187,5.85,14.897,38.94,27.729,2.38,91.1,33.6,21.8,63.1,104.0,48.3,16.3,22.2,4.92,1.49,1.05,0.894,1.05,4.92,10.7,11.1,16.3,13.9,8.5,2.6,0.153,0.048,0.039,1.21,12.2,11.7,14.1,19.2,28.6,18.9,13.2,6.48,1.58,0.105,0.07,1.7,17.2,16.4,19.7,27.0,40.2,26.5,18.5,9.1,2.22,0.148,0.098,4.57,44.5,43.9,52.8,65.2,108.0,68.6,49.5,23.6,5.96,0.395,0.253,3.25,31.7,31.3,37.6,46.5,76.7,48.9,35.3,16.8,4.24,0.282,0.18,104.0,0.039,10.612083333333333,9.80014920098944,0.003675055950371,0.0097858672376873,0.095289079229122,0.0940042826552462,0.1130620985010706,0.1396145610278372,0.2312633832976445,0.1468950749464668,0.1059957173447537,0.0505353319057815,0.0127623126338329,0.0008458244111349,0.0005417558886509,38.939833333333326,0.9994050650790324
D14A162,2016,529,14. Yesilirmak Havzasi,YEŞİLIRMAK KOZLU,"37°33'2"" Doğu - 40°15'12"" Kuzey",40.253,37.551,55.75,712.62,413.0,13.1,294130000.0,8.412,9.324,28.176,4.287,13.08,34.39,24.511,3.1,4.69,4.69,8.25,47.9,44.5,52.6,111.0,36.0,14.2,5.72,5.46,1.18,1.07,1.52,1.29,3.28,12.0,10.9,10.1,4.95,2.22,1.52,1.41,1.75,1.66,2.06,3.79,12.1,21.5,22.5,25.1,12.7,4.67,1.96,2.1,2.46,2.33,2.89,5.32,17.0,30.2,31.5,35.2,17.8,6.55,2.76,2.95,6.59,6.04,7.73,14.3,42.6,80.8,81.7,94.3,46.1,17.5,7.38,7.64,4.7,4.31,5.51,10.2,30.4,57.6,58.2,67.2,32.8,12.5,5.26,5.45,111.0,1.07,9.324166666666668,11.904549110733756,0.1147555634998659,0.015956416464891,0.0146246973365617,0.0187167070217917,0.0346246973365617,0.1031476997578692,0.1956416464891041,0.197820823244552,0.2283292978208232,0.1116222760290557,0.0423728813559322,0.0178692493946731,0.0184987893462469,34.39,1.000775419211011
D14A162,2008,474,14. Yesilirmak Havzasi,YEŞİLIRMAK KOZLU,"37°33'2"" Doğu - 40°15'12"" Kuzey",40.253,37.551,55.75,712.62,381.0,12.1,271340000.0,9.708,8.562,20.97,3.843,12.021,31.759,22.612,4.41,4.92,16.7,7.3,7.0,120.0,44.4,23.0,11.4,3.95,5.96,2.6,0.945,0.945,2.15,2.38,2.83,7.9,14.9,8.8,3.73,0.738,0.4,0.4,1.63,2.57,6.46,4.26,3.52,37.8,23.7,12.7,6.72,1.83,0.813,0.747,2.28,3.6,9.07,5.97,4.94,53.1,33.2,17.9,9.43,2.57,1.14,1.05,6.11,9.34,24.3,16.0,12.4,142.0,86.0,47.9,24.4,6.88,3.06,2.72,4.35,6.66,17.3,11.4,8.81,101.0,61.3,34.1,17.4,4.9,2.18,1.94,120.0,0.4,8.5625,14.014598540145986,0.0467153284671532,0.0160367454068241,0.024514435695538,0.0637795275590551,0.0419947506561679,0.0325459317585301,0.3727034120734908,0.2257217847769028,0.1257217847769028,0.0640419947506561,0.0180577427821522,0.0080314960629921,0.0071391076115485,31.759166666666665,0.9997113694209022
D14A162,2011,492,14. Yesilirmak Havzasi,YEŞİLIRMAK KOZLU,"37°33'2"" Doğu - 40°15'12"" Kuzey",40.253,37.551,55.75,712.62,378.0,12.0,269700000.0,9.509,8.534,27.216,4.026,11.957,31.523,22.475,9.19,4.77,7.07,4.01,6.8,97.4,63.9,85.5,31.8,8.13,4.36,3.66,0.002,0.089,0.089,0.308,0.375,2.77,15.2,16.7,7.33,2.21,1.81,1.43,0.801,0.649,1.23,0.963,2.04,14.8,29.9,29.1,13.5,4.92,2.36,2.14,1.12,0.91,1.72,1.35,2.86,20.7,41.9,40.8,18.9,6.9,3.31,3.01,3.01,2.36,4.61,3.62,6.93,55.5,109.0,109.0,49.1,18.5,8.86,7.79,2.15,1.68,3.29,2.58,4.94,39.5,77.5,78.0,35.0,13.2,6.31,5.55,97.4,0.002,8.533583333333334,11.413728113434177,0.000234368133746,0.0079629629629629,0.0062433862433862,0.0121957671957671,0.0095767195767195,0.0183333333333333,0.1468253968253968,0.2883597883597883,0.2883597883597883,0.1298941798941799,0.0489417989417989,0.0234391534391534,0.0206084656084656,31.523333333333337,0.9992598075499628
D14A186,2017,544,14. Yesilirmak Havzasi,ERYABA D. GÜRÇEŞME,"36°48'56"" Doğu - 40°33'52"" Kuzey",40.564,36.816,57.267,11.22,9.0,0.3,100000.0,0.003,0.003,0.011,0.001,0.275,0.72,0.008,0.0,0.0,0.0,0.0,0.015,0.015,0.007,0.028,0.053,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.005,0.007,0.009,0.013,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.42,0.618,0.779,1.16,0.173,0.0,0.0,0.0,0.0,0.0,0.0,0.362,1.12,1.6,2.09,3.0,0.462,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.013,0.018,0.023,0.034,0.005,0.0,0.0,0.053,0.0,0.0031666666666666,16.736842105263158,0.0,0.0,0.0,0.0,0.0,0.0402222222222222,0.1244444444444444,0.1777777777777777,0.2322222222222222,0.3333333333333333,0.0513333333333333,0.0,0.0,0.7195,1.0423905489923555
D14A186,2018,526,14. Yesilirmak Havzasi,ERYABA D. GÜRÇEŞME,"36°48'56"" Doğu - 40°33'52"" Kuzey",40.564,36.816,57.267,11.22,1.0,0.0,10000.0,0.002,0.0,0.006,0.0,0.018,0.048,0.0,0.011,0.0,0.0,0.015,0.0,0.033,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.032,0.0,0.173,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.0,0.0,0.085,0.0,0.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.0001666666666666,198.00000000000003,0.0,0.031,0.0,0.0,0.085,0.0,0.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0481666666666666,1.7301038062283736
D14A186,2020,498,14. Yesilirmak Havzasi,ERYABA D. GÜRÇEŞME,"36°48'56"" Doğu - 40°33'52"" Kuzey",40.564,36.816,57.267,11.22,2.0,0.1,20000.0,0.002,0.001,0.015,0.0,0.068,0.174,0.002,0.015,0.0,0.0,0.0,0.058,0.004,0.004,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.479,0.0,0.048,0.046,0.071,0.081,0.046,0.045,0.0,0.0,0.0,0.0,1.2,0.0,0.123,0.123,0.185,0.216,0.123,0.116,0.0,0.0,0.0,0.0,0.013,0.0,0.001,0.001,0.002,0.002,0.001,0.001,0.058,0.0,0.0009166666666666,63.27272727272726,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0615,0.0615,0.0925,0.108,0.0615,0.058,0.1738333333333333,0.9587727708533078
D14A186,2019,490,14. Yesilirmak Havzasi,ERYABA D. GÜRÇEŞME,"36°48'56"" Doğu - 40°33'52"" Kuzey",40.564,36.816,57.267,11.22,7.0,0.2,70000.0,0.002,0.002,0.019,0.0,0.206,0.543,0.006,0.0,0.0,0.0,0.058,0.02,0.011,0.038,0.038,0.015,0.015,0.015,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.002,0.001,0.008,0.007,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.794,0.137,0.052,0.731,0.61,0.024,0.058,0.058,0.012,0.0,0.0,0.0,2.13,0.331,0.139,1.89,1.63,0.062,0.154,0.154,0.031,0.0,0.0,0.0,0.024,0.004,0.002,0.021,0.018,0.001,0.002,0.002,0.0,0.058,0.0,0.0024166666666666,24.0,0.0,0.0,0.0,0.0,0.3042857142857142,0.0472857142857142,0.0198571428571428,0.2699999999999999,0.2328571428571428,0.0088571428571428,0.022,0.022,0.0044285714285714,0.5434166666666665,1.073454991565711
